text	label
"would totally drink that...“: confirmed: pepsico is making a doritos-flavored mountain dew called dewitos"" "	0
"eww“: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos""  "	0
  chill out man	0
  why?	0
  good lord, do we really need this??	0
“ pepsico making doritos-flav mtndew=dewitos    yuck healthhallofshame	0
  that's got to be extremely healthy. i can't possibly see how this can end badly.	0
  who wants that? i mean, i've put together muddled pitches in the past, but somebody must think they can sell it	0
  i just threw up in my mouth a little.	0
"“: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos""  "	0
 	0
"“: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos""  "	0
 idiocracy food	0
" rt: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" "	0
puketastic. “: confirmed: pepsi is making a doritos-flavored mountain dew  	0
 i don't want to live in this world anymore. oppression was bad enough. but this?	0
 jesus	0
"how's about nopeitos instead “: pepsi making doritos-flav mntn dew named ""dewitos""  "	0
"gross rt : pepsico is making a doritos-flavored mountain dew called ""dewitos""  "	0
 _pair 	0
"so grody rt  confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos"" "	0
  there is no god!	0
 _burton9 😂	0
"😳 rt“:confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos""  "	0
 this made me throw up in my mouth... and then pepsico sued me for stealing and self-distributing the taste of dewitos.	0
at long last rt : pepsico is making a doritos-flavored mountain dew called “dewitos”  	0
.   so glad modern science is benefiting those who deserve luxuries the most- snack-munching teenagers.	0
  that sounds grim	0
 the moon is made of doritos loco dew green cheese, i believe.	0
_651  gross	0
  bleurghhhh	0
   will it try to capture the chips' ability to leave the roof of your mouth ragged and raw?	0
  why don't they just deal crack and quit bs'ing?	0
  i thought so too, and i totally want to try it!	0
"  must say its better than last attempts to make  flavored mountain dew, calling it ""devitos"""	0
 what's next, green ketchup?	0
time to find a new planet. mt : pepsi is making a doritos flavored md called dewitos  	0
"no “: confirmed: pepsico is making a doritos-flavored mountain dew called ""dewitos""  "	0
  you're now on an nsa watchlist...	0
  sounds repulsive but that name is kind of awesome.	0
"  next, hot wing flavor ""chicken dew"" exclusively at bw3's"	0
is it safe to receive a letter or a package from china? 	0
can an ultraviolet disinfection lamp kill the new coronavirus? 	0
can pets at home spread the new coronavirus (2019-ncov)? 	0
do vaccines against pneumonia protect you against the new coronavirus? 	0
can regularly rinsing your nose with saline help prevent infection with the new coronavirus? 	0
can eating garlic help prevent infection with the new coronavirus? 	0
does putting on sesame oil block the new coronavirus from entering the body? 	0
does the new coronavirus affect older people, or are younger people also susceptible? 	0
are antibiotics effective in preventing and treating the new coronavirus? 	0
are there any specific medicines to prevent or treat the new coronavirus? 	0
president obama’s daughter wears a pro era t-shirt:  	1
“: president obama’s daughter wears a pro era t-shirt:   legendary 	1
“: president obama’s daughter wears a pro era t-shirt:   lmao	1
“: president obama’s daughter wears a pro era t-shirt:   nigga we made it	1
@_frankjameso  is this real?? like how we know that's def her prettyshocked	1
“: president obama’s daughter wears a pro era t-shirt:   aint too bad	1
“: president obama’s daughter wears a pro era t-shirt:   that's dope	1
“: president obama’s daughter wears a pro era t-shirt:   thought this was  😂😂	1
“: president obama’s daughter wears a pro era t-shirt:   @_gorjas	1
“: president obama’s daughter wears a pro era t-shirt:   hell yeah that's what's up	1
 👀	1
why is this news? rt : president obama’s daughter wears a pro era t-shirt:  	1
“: president obama’s daughter wears a pro era t-shirt:   how is this news worthy? lol	1
dope “: president obama’s daughter wears a pro era t-shirt:  	1
  because 1. it's obama's daughter 2. xxl is a hip hop website	1
 right 😂😂😂	1
 _101 is this you?	1
nice “: president obama’s daughter wears a pro era t-shirt:  	1
“: president obama’s daughter wears a pro era t-shirt:   yes malia!!!	1
“: president obama’s daughter wears a pro era t-shirt:   why this matter to yal ??or anyone	1
wow she knows good music 😊“: president obama’s daughter wears a pro era t-shirt:  	1
“: president obama’s daughter wears a pro era t-shirt:   future toy	1
omg“:   nah dog. niggas still don't give a fuck. its so irrelevant to hip hop.”	1
“: president obama’s daughter wears a pro era t-shirt:  ok......	1
obeezy's young flame “: president obama’s daughter wears a pro era t-shirt:  	1
😍😍 rt: president obama’s daughter wears a pro era t-shirt:  	1
“: president obama’s daughter wears a pro era t-shirt:   ok....	1
“: president obama’s daughter wears a pro era t-shirt:   this caught me off guard.	1
ok ...................... “: president obama’s daughter wears a pro era t-shirt:  	1
   actually it's news to rap/hip hop. hence why it's in xxl.	1
“: president obama’s daughter wears a pro era t-shirt:  	1
 	1
  lol	1
“: president obama’s daughter wears a pro era t-shirt:   devil worship😡	1
“: president obama’s daughter wears a  heshbandz t-shirt:  	1
“: president obama’s daughter wears a pro era t-shirt:   cool	1
 i don't think this that big of news tbh	1
“: president obama’s daughter wears a pro era t-shirt:   tigggghhhtttt	1
_101 you look extremely alike	1
“: president obama’s daughter wears a pro era t-shirt:   really 🙇😂	1
“: president obama’s daughter wears a pro era t-shirt:   she knows!!	1
“: president obama’s daughter wears a pro era t-shirt:   _malonee	1
 rare	1
 seen!!!  she cute thou'	1
_   das big big promo	1
she's so gorg rt : president obama’s daughter wears a pro era t-shirt:  	1
“: president obama’s daughter wears a pro era t-shirt:   like potential 👀	1
  raising the frequency in the music here is further proof knowwhattimeitispeople gamehasbegun hiphop	1
“: president obama’s daughter wears a pro era t-shirt:   _moralez	1
